euSurfaceWaterBodyCode,cArea,cLength
FRFRR226A_5,,5.074
FRFRR226A_6,,10.356
FRFRR226B_4,,5.36
FRFRR227_18,,6.714
FRFRR228_12,,11.98
FRFRR229_8,,5.327
FRFRR231_4,,5.367
FRFRR235B_2,,6.258
FRFRR236_2,,7.993
FRFRR236_4,,6.597
FRGR1417,,12.332
FRGR1423,,32.507
FRGR1445,,14.885
FRGR1452,,39.994
FRGR1457,,53.552
FRGR1461,,16.763
FRGR1478,,24.289
FRGR1484,,15.57
FRGR1487,,20.088
FRGR1580,,17.266
FRGR1601,,10.852
FRGR1616,,20.827
FRGR1624,,20.771
FRGR1625,,18.532
FRGR1640,,20.835
FRGR1655,,9.606
FRGR1661,,11.888
FRGR1674,,21.756
FRGR1677,,15.154
FRGR1695,,13.887
FRGR1696,,43.879
FRGR1698,,9.099
FRGR1733,,49.322
FRGR1775,,9.227
FRGR1778,,12.557
FRGR1797,,10.873
FRGR1798,,53.863
FRGR1807,,12.724
FRGR1812,,14.725
FRGR1864,,39.743
FRGR1875,,24.549
FRGR1876,,40.368
FRGR1877,,21.759
FRGR1892,,34.302
FRGR1896,,98.92
FRGR1913,,83.988
FRGR1930,,16.55
FRGR1939,,37.215
FRGR1971,,32.863
FRGR1980,,24.394
FRGR1985,,16.981
FRGR1986,,17.218
FRGR2017,,126.997
FRGR2025,,11.717
FRGR2040,,36.46
FRGR2106,,48.889
FRGR2107,,23.106
FRGR2139,,108.248
FRGR2147,,35.879
FRGR2171,,14.931
FRGR2188,,24.068
FRGR2200,,19.008
FRGR2213,,44.497
FRGR2243,,26.079
FRGR2250,,17.583
FRGT12,4.014,
FRGT18,2.214,
FRHC16,57.062,
FRHL25,0.814,
FRHR_C15-I0505000,,6.608
FRHR_L68-F3008000,,8.062
FRHR101-F4750600,,22.121
FRHR104A,,22.18
FRHR106A-F5110600,,12.494
FRHR106A-F5133000,,3.027
FRHR106B-F5221000,,4.013
FRHR113A,,51.746
FRHR117-F5343000,,4.076
FRHR126-F5886000,,24.477
FRHR128-F5917000,,3.854
FRHR12-F0843000,,4.777
FRHR130B-F6101000,,19.448
FRFL55,0.432,
FRFL8,0.472,
FRFL89,4.19,
FRFR101C,,37.63
FRFR102,,19.042
FRFR110C,,32.01
FRFR111,,33.865
FRFR112B,,11.003
FRFR135A,,11.251
FRFR145B,,17.097
FRFR148A,,15.747
FRFR151,,47.586
FRFR154,,42.329
FRFR177,,17.348
FRFR207,,46.535
FRFR214,,62.355
FRFR226A,,22.347
FRFR227,,83.8
FRFR266,,12.407
FRFR275,,24.535
FRFR283,,20.506
FRFR327A,,37.681
FRFR331A,,23.709
FRFR332,,112.972
FRFR344,,15.064
FRFR345,,20.921
FRFR366,,13.514
FRFR39,,26.233
FRFR432,,40.669
FRFR438,,14.262
FRFR442,,12.559
FRFR465,,17.778
FRFR466,,12.002
FRFR499,,40.68
FRFR521,,9.676
FRFR528,,14.37
FRFR53,,36.811
FRFR542,,19.725
FRFR581,,16.496
FRFR582,,13.813
FRFR594,,29.357
FRFR597,,19.717
FRFR618,,16.302
FRFR628,,20.289
FRFR632,,25.597
FRFR659,,16.055
FRFR660,,23.329
FRFR668,,18.341
FRFR678,,15.796
FRFR68,,14.07
FRFR686,,23.189
FRFR76,,16.02
FRFR83B,,17.453
FRFR8B,,16.011
FRFR919,,11.659
FRFR923,,15.518
FRFR925,,21.914
FRFR932,,5.651
FRFRL26_1,,9.036
FRFRL42_1,,7.912
FRFRL56_1,,14.175
FRFRL79_1,,6.961
FRFRL87_2,,10.227
FRFRL87_6,,12.147
FRFRR103_1,,21.172
FRFRR107A_2,,8.511
FRFRR110C_3,,21.118
FRFRR117_2,,28.582
FRFRR12_5,,5.732
FRFRR123_8,,7.068
FRFRR127_1,,14.162
FRFRR134_6,,9.014
FRFRR142B_11,,9.011
FRFRR142B_12,,9.065
FRFRR147_4,,11.743
FRFRR15_2,,10.518
FRFRR151_4,,12.236
FRFRR152A_6,,10.305
FRFRR153_6,,8.921
FRFRR155_1,,4.27
FRFRR155_8,,16.291
FRFRR160_2,,13.024
FRFRR231_2,,5.294
FRFRR232_2,,5.056
FRFRR24_7,,8.542
FRFRR242_13,,11.446
FRFRR246_1,,5.515
FRFRR246_4,,11.533
FRFRR247A_1,,6.51
FRFRR248_4,,15.259
FRFRR250_5,,7.36
FRFRR252B_1,,8.888
FRFRR254_3,,8.764
FRFRR255_3,,7.094
FRFRR256B_1,,15.71
FRFRR263_1,,12.511
FRFRR266_2B,,9.586
FRFRR267_1,,16.191
FRFRR267_4,,16.64
FRFRR27_4,,13.44
FRFRR270_1,,12.958
FRFRR272_1,,11.445
FRFRR273_5,,7.298
FRFRR281_3,,11.273
FRFRR281_5,,9.613
FRFRR288A_7,,10.752
FRFRR288A_9,,7.373
FRFRR296B_3,,4.867
FRFRR300B_2,,18.009
FRFRR300C_3,,11.437
FRFRR301A_3,,26.467
FRFRR301B_3,,16.624
FRFRR304_12,,14.122
FRFRR304_7,,9.466
FRFRR314A_5,,10.277
FRFRR314B_10,,13.597
FRFRR315A_1,,11.707
FRFRR315B_6,,8.861
FRFRR316_2,,11.449
FRFRR316_5,,5.643
FRFRR317_4,,13.208
FRFRR322_1,,2.195
FRFRR326B_1,,16.7
FRFRR332_2,,17.424
FRFRR332_6,,3.654
FRFRR343_2,,8.278
FRFRR349B_2,,8.711
FRFRR361B_1,,7.441
FRFRR379A_1,,11.094
FRFRR387_1,,7.784
FRFRR388_3,,8.413
FRFRR409_3,,4.537
FRFRR43_5,,6.569
FRFRR45_1,,12.318
FRFRR46A_1,,9.507
FRFRR46B_2,,4.333
FRFRR496B_3,,21.179
FRFRR524_1,,5.945
FRFRR526_1,,6.109
FRFRR53_4,,9.234
FRFRR54_10,,15.789
FRFRR544_4,,5.638
FRFRR581_2,,7.614
FRFRR593_1,,9.053
FRFRR593_3,,14.555
FRFRR597_3,,10.334
FRFRR60_5,,8.915
FRFRR602_5,,15.865
FRFRR608B_1,,9.12
FRFRR609_5,,20.526
FRFRR614_1,,17.506
FRFRR61B_6,,8.464
FRFRR621_1,,11.259
FRFRR633_4,,10.963
FRFRR81_5,,5.471
FRFRR83A_2,,7.815
FRFRR88_1,,11.381
FRFRR8A_2,,8.248
FRFRR97A_1,,7.59
FRFRT32_12,,8.735
FRFRT32_16,,6.682
FRFRT34_2,,4.411
FRFRT4_1,,4.711
FRFRR185_1,,11.544
FRFRR186_7,,16.675
FRFRR189_4,,11.062
FRFRR190_3,,5.904
FRFRR194A_5,,9.073
FRFRR2_13,,10.564
FRFRR201_1,,6.743
FRFRR205_5,,8.395
FRFRR207_1,,5.899
FRFRR207_7,,8.96
FRFRR207_9,,6.631
FRFRR209_3,,6.829
FRFRR216_11,,6.804
FRFRR216_9,,7.823
FRFRR217_3,,9.709
FRFRR221_1,,6.358
FRFRR225_4,,6.006
FRFRR227_6,,4.913
FRFRR228_1,,13.006
FRFRR229_2,,6.391
FRFRR230_1,,7.858
FRFRR232_1,,7.263
FRFRR234_2,,6.002
FRFRR235B_9,,9.926
FRFRR236_7,,15.702
FRFRR24_4,,5.048
FRFRR241_5,,5.143
FRFRR241_7,,4.353
FRFRR242_8,,22.595
FRFRR244_1,,4.736
FRFRR248_1,,6.707
FRFRR251_7,,44.208
FRFRR263_5,,15.454
FRFRR265_1,,8.078
FRFRR267_3,,5.096
FRFRR277A_3,,9.292
FRFRR277B_2,,22.54
FRFRR281_2,,7.967
FRFRR281_4,,13.694
FRFRR284_9,,8.741
FRFRR286_15,,11.007
FRFRR287_2,,13.777
FRFRR288B_10,,14.547
FRFRR296A_5,,12.909
FRFRR301A_1,,9.273
FRFRR31_1,,18.602
FRFRR311A_1,,7.248
FRFRR315B_12,,10.965
FRFRR315B_5,,12.772
FRFRR316_7,,9.803
FRFRR321_12,,14.233
FRFRR321_5,,10.442
FRFRR321_9,,5.647
FRFRR33_1,,4.918
FRFRR330B_7,,12.604
FRFRR331B_2,,14.796
FRFRR34B_1,,5.968
FRFRR36_1,,4.822
FRFRR361A_1,,7.39
FRFRR363_2,,10.307
FRFRR389_1,,8.666
FRFRR39_4,,9.895
FRFRR390_1,,5.582
FRFRR41_6,,10.851
FRFRR417_3,,20.707
FRFRR421_1,,15.264
FRFRR42A_2,,13.38
FRFRR455_1A,,15.167
FRFRR455_4,,19.296
FRFRR462_1,,6.077
FRFRR485_1,,7.771
FRFRR488_1,,4.988
FRFRR49_4,,13.582
FRFRR49_7,,11.131
FRFRR506_3,,14.992
FRFRR53_5,,4.358
FRFRR536_1,,6.813
FRFRR550_3,,6.265
FRFRR558_4,,6.486
FRGR1310,,46.097
FRGR1324,,16.03
FRGR1386,,20.514
FRGR1395,,18.001
FRGR1432,,18.966
FRGR1464,,7.926
FRGR1465,,12.382
FRGR1466,,53.667
FRGR1493,,36.613
FRGR1498,,49.047
FRGR1516,,31.841
FRGR1547,,17.466
FRGR1564,,26.64
FRGR1572,,106.994
FRGR1584,,57.459
FRGR1602,,32.896
FRGR1642,,11.204
FRGR1659,,24.121
FRGR1667,,15.683
FRGR1711,,36.485
FRGR1712,,26.311
FRGR1725,,11.772
FRGR1727,,30.886
FRGR1730,,11.516
FRGR1749,,43.26
FRGR1751,,31.734
FRGR1754,,10.255
FRGR1777,,74.163
FRGR1783,,21.789
FRGR1793,,21.074
FRGR1828,,53.035
FRGR1836,,12.123
FRGR1839,,21.953
FRGR1843,,81.074
FRGR1884,,17.778
FRGR1907,,18.015
FRGR1912,,32.262
FRGR1914,,5.851
FRGR1917,,70.725
FRGR1942,,11.272
FRGR1967,,19.446
FRGR1992,,22.377
FRGR2003,,30.109
FRGR2005,,14.911
FRGR2024,,34.308
FRGR2046,,30.367
FRGR2052,,110.321
FRGR2055,,76.945
FRGR2060,,58.747
FRGR2066,,21.308
FRGR2070,,38.793
FRGR2084,,37.469
FRGR2104,,18.137
FRGR2145,,55.194
FRGR2158,,29.306
FRGR2172,,107.995
FRGR2178,,24.633
FRGR2180,,16.224
FRGR2219,,16.279
FRGR2224,,9.845
FRGR2238,,13.691
FRGT03,8.196,
FRGT04,4.266,
FRHC13,40.031,
FRHL26,0.87,
FRHL57,0.795,
FRHL66,0.585,
FRHR_C03-I7256000,,7.565
FRHR_L04-F5347000,,3.846
FRHR_T01-H5051000,,2.732
FRHR_T03-H5125000,,10.862
FRHR_T04-I2669000,,4.721
FRGR1446,,18.589
FRGR1462,,7.506
FRGR1485,,21.954
FRGR1492,,20.704
FRGR1501,,36.091
FRGR1523,,55.774
FRGR1549,,81.778
FRGR1559,,18.403
FRGR1563,,89.045
FRGR1581,,30.21
FRGR1596,,25.889
FRGR1641,,22.145
FRGR1672,,39.204
FRGR1683,,10.381
FRGR1718,,11.946
FRGR1739,,30.613
FRGR1744,,17.65
FRGR1761,,15.257
FRGR1767,,15.006
FRGR1768,,32.264
FRGR1822,,42.979
FRGR1824,,13.707
FRGR1825,,9.181
FRGR1829,,84.092
FRGR1842,,17.985
FRGR1858,,14.931
FRGR1901,,88.39
FRGR1927,,58.236
FRGR1968,,27.452
FRGR2001,,52.738
FRGR2013,,19.563
FRGR2018,,21.043
FRGR2090,,16.337
FRGR2143,,55.254
FRGR2154,,17.281
FRGR2160,,37.151
FRGR2201,,34.086
FRGR2252,,28.141
FRGR2257,,13.169
FRGT17,1.86,
FRGT21,12.012,
FRHC03,323.079,
FRHC08,31.925,
FRHL15,1.1,
FRHL16,1.219,
FRHL28,1.092,
FRHL70,0.523,
FRHR_C02-I7804000,,5.88
FRHR_C02-I7808000,,14.659
FRHR_C03-I6906000,,11.784
FRHR_C15-I1005000,,5.365
FRHR_C61-I6601000,,5.34
FRHR_L56-F5004090,,3.318
FRHR104C-F5006800,,9.645
FRHR104E,,7.563
FRHR104G,,4.591
FRHR113A-F5270600,,8.831
FRHR113A-F5282000,,13.606
FRHR116,,27.264
FRHR120-F5510600,,26.349
FRHR130B-F6138000,,25.978
FRHR135-F6091000,,5.129
FRHR13A-F0906000,,3.176
FRHR142-F6237000,,7.49
FRHR144-F6342000,,5.724
FRHR145,,29.96
FRHR146-F6365000,,15.805
FRHR149,,89.357
FRHR14-F1040600,,23.894
FRHR157B,,8.797
FRHR171-G7100600,,9.709
FRHR178B-H0213500,,19.9
FRHR181-H0123500,,11.255
FRHR184E,,32.574
FRHR199-H1233000,,6.696
FRFRR152A_2,,8.586
FRFRR153_8,,11.281
FRFRR153_9,,6.935
FRFRR154_1,,7.671
FRFRR155_10,,26.124
FRFRR155_3,,6.017
FRFRR16_4,,5.027
FRFRR162_3,,10.64
FRFRR164_8,,7.774
FRFRR166_11,,2.943
FRFRR171_4,,7.399
FRFRR172_3,,8.075
FRFRR177_2,,6.189
FRFRR198_4,,10.434
FRFRR2_10,,5.922
FRFRR201_2,,9.185
FRFRR201_4,,8.457
FRFRR215A_1,,33.77
FRFRR22_5,,4.734
FRFRR222_7,,9.959
FRFRR227_3,,8.846
FRFRR229_6,,16.122
FRFRR230_2,,10.707
FRFRR250_6,,10.999
FRFRR262_9,,10.649
FRFRR267_5,,19.135
FRFRR276_2,,5.41
FRFRR277A_8,,6.046
FRFRR278_4,,10.561
FRFRR279_2,,6.125
FRFRR282_1,,7.827
FRFRR285_3,,9.113
FRFRR285_5,,5.138
FRFRR285_8,,8.031
FRFRR286_13,,7.461
FRFRR296A_6,,15.508
FRFRR297_2,,5.378
FRFRR304_2,,7.362
FRFRR306A_1,,6.22
FRFRR307A_1,,15.133
FRFRR310_4,,8.121
FRFRR313_8,,15.173
FRFRR314B_8,,13.774
FRFRR315B_1,,11.883
FRFRR315B_9,,11.772
FRFRR324B_1,,15.033
FRFRR33_7,,7.323
FRFRR332_1,,13.39
FRFRR333_2,,6.13
FRFRR346_1,,13.48
FRFRR348_3,,7.247
FRFRR349B_4,,8.098
FRFRR35_1,,4.744
FRFRR353_2,,7.001
FRFRR36_5,,11.116
FRFRR36_7,,5.732
FRFRR360_3,,8.533
FRFRR382_1,,12.456
FRFRR39_3,,5.134
FRFRR404_2,,7.685
FRFRR41_9,,17.795
FRFRR413_3,,9.374
FRFRR421_3,,13.783
FRFRR450_1,,6.043
FRFRR478_2,,6.308
FRFRR48_3,,6.302
FRFRR482A_1,,12.155
FRFRR497_1,,6.1
FRFRR5_2,,4.759
FRFRR500_3,,15.542
FRFRR527_1,,4.76
FRFRR54_17,,8.93
FRFRR558_3,,5.283
FRFRR57_4,,7.237
FRFRR57_6,,8.835
FRFRR574_1,,15.797
FRFRR576_1,,10.818
FRFRR581_3,,8.469
FRFRR597_2,,6.297
FRFRR600_2,,10.066
FRGR1241,,13.107
FRGR1243,,47.127
FRGR1254,,31.198
FRGR1264,,9.461
FRGR1268,,54.237
FRGR1297,,13.455
FRGR1304,,16.214
FRGR1307,,22.514
FRGR1329,,14.212
FRGR1332,,7.105
FRGR1347,,13.856
FRGR1390,,39.796
FRGR1426,,21.124
FRGR1449,,22.149
FRGR1459,,59.499
FRGR1532,,27.929
FRGR1538,,71.823
FRGR1570,,46.448
FRGR1589,,15.638
FRGR1591,,23.466
FRGR1595,,29.474
FRGR1629,,49.027
FRGR1654,,42.779
FRGR1715,,23.151
FRGR1776,,19.398
FRGR1804,,16.488
FRGR1853,,12.577
FRGR1871,,11.72
FRGR1889,,13.276
FRGR1900,,11.611
FRGR1903,,22.105
FRGR1909,,54.083
FRGR1932,,38.174
FRGR1933,,19.447
FRGR1941,,21.274
FRGR1945,,32.868
FRGR1948,,18.235
FRGR1970,,22.784
FRGR1981,,17.128
FRGR1990,,15.177
FRGR2041,,14.497
FRGR2051,,73.142
FRGR2061,,15.908
FRGR2098,,15.511
FRGR2134,,26.745
FRGR2136,,25.446
FRGR2159,,9.906
FRGR2186,,42.562
FRGR2192,,67.585
FRGR2215,,15.441
FRGR2229,,9.036
FRGR2262,,30.471
FRGT05,1.503,
FRGT22,20.9,
FRGT23,4.021,
FRHC18,100.18,
FRHC60,64.632,
FRHL05,19.143,
FRHL21,0.541,
FRHL62,1.254,
FRHR_C04-I6607200,,4.328
FRHR100-F4730600,,30.071
FRHR101,,39.698
FRHR101-F4800600,,20.874
FRHR101-F4829000,,6.85
FRHR10-F0762000,,7.85
FRHR12,,13.484
FRHR122A-F56-0400,,12.495
FRHR130B-F6104000,,9.8
FRHR135,,59.855
FRGR1320,,17.237
FRGR1337,,12.029
FRGR1356,,13.627
FRGR1367,,23.891
FRGR1397,,13.676
FRGR1406,,10.71
FRGR1409,,38.051
FRGR1414,,13.501
FRGR1429,,10.665
FRGR1444,,8.664
FRGR1469,,5.465
FRGR1470,,28.523
FRGR1496,,64.931
FRGR1534,,37.479
FRGR1556,,13.117
FRGR1565,,21.491
FRGR1566,,25.623
FRGR1569,,52.716
FRGR1634,,18.95
FRGR1643,,7.342
FRGR1653,,25.377
FRGR1666,,46.568
FRGR1697,,28.502
FRGR1720,,15.887
FRGR1724,,12.096
FRGR1734,,50.109
FRGR1746,,22.008
FRGR1748,,32.982
FRGR1786,,28.429
FRGR1792,,17.047
FRGR1800,,71.146
FRGR1803,,35.717
FRGR1815,,22.084
FRGR1832,,37.202
FRGR1844,,14.725
FRGR1874,,7.457
FRGR1887,,42.955
FRGR1918,,22.522
FRGR1966,,41.824
FRGR1974,,129.478
FRGR1976,,22.093
FRGR1989,,27.786
FRGR2044,,20.609
FRGR2057,,11.499
FRGR2064,,42.578
FRGR2065,,23.263
FRGR2071,,14.227
FRGR2115,,165.101
FRGR2122,,19.967
FRGR2132,,89.792
FRGR2138,,25.119
FRGR2162,,18.917
FRGR2167,,120.255
FRGR2169,,45.331
FRGR2179,,18.689
FRGR2211,,128.351
FRGR2245,,12.042
FRGR2249,,43.565
FRGR2258,,18.928
FRGT10,4.945,
FRHC02,330.848,
FRHC04,168.598,
FRHC17,131.966,
FRHL04,45.909,
FRHL63,1.029,
FRHL65,1.392,
FRHR_L68-F3007000,,13.413
FRHR102,,26.287
FRHR106A-F5043000,,9.066
FRHR11B,,23.496
FRFRR61B_2,,13.777
FRFRR627A_1,,5.358
FRFRR661_1,,8.427
FRFRR681_1,,3.272
FRFRR686_1,,7.053
FRFRR905A_2,,6.353
FRFRR911_1,,11.825
FRFRR95_1,,4.013
FRFRT32_6,,3.812
FRFRT32_8,,7.181
FRFRT33_9,,17.169
FRGC16,218.161,
FRGC44,152.977,
FRGC46,429.133,
FRGL009,0.832,
FRGL041,0.525,
FRGL058,4.237,
FRGL073,0.55,
FRGL080,0.531,
FRGL094,0.606,
FRGL098,0.341,
FRGL103,0.424,
FRGL116,0.484,
FRGL136,0.455,
FRGL142,0.684,
FRGL200,0.542,
FRGR0011B,,58.365
FRGR0016,,18.874
FRGR0025A,,36.52
FRGR0028,,133.055
FRGR0043,,231.003
FRGR0052,,65.544
FRGR0060,,45.187
FRGR0062,,86.263
FRGR0064,,7.274
FRGR0075,,12.552
FRGR0092A,,42.345
FRGR0134,,200.978
FRGR0142A,,60.695
FRGR0163B,,126.438
FRGR0184A,,63.28
FRGR0208A,,82.246
FRGR0230B,,31.184
FRGR0234,,124.447
FRGR0258,,98.212
FRGR0266,,23.477
FRGR0303,,62.373
FRGR0306,,81.203
FRGR0346,,137.418
FRGR0347B,,21.903
FRGR0356,,50.665
FRGR0357A,,23.685
FRGR0360B,,81.056
FRGR0363A,,175.392
FRGR0380,,80.224
FRGR0387,,10.444
FRGR0391,,180.847
FRGR0395,,161.236
FRGR0420,,196.048
FRGR0421,,24.103
FRGR0436,,44.061
FRGR0491,,52.438
FRGR0504,,280.724
FRGR0527,,42.952
FRGR0528,,137.406
FRGR0539B,,24.137
FRGR0543,,508.047
FRGR0557,,30.826
FRGR0559A,,41.607
FRGR0567,,80.192
FRGR0572B,,11.755
FRGR0573,,98.924
FRGR0586,,89.588
FRGR1002,,56.813
FRGR1008,,33.74
FRFRR241_6,,7.148
FRFRR242_5,,23.613
FRFRR242_7,,9.127
FRFRR248_6,,12.833
FRFRR248_8,,11.512
FRFRR250_7,,7.001
FRFRR251_1,,6.575
FRFRR251_6,,17.173
FRFRR256B_6,,3.986
FRFRR263_4,,16.686
FRFRR269_1,,7.443
FRFRR275_1,,6.331
FRFRR277C_2,,26.078
FRFRR282_4,,1.92
FRFRR284_7,,5.013
FRFRR285_15,,8.756
FRFRR285_4,,9.521
FRFRR286_14,,4.133
FRFRR288B_3,,16.948
FRFRR288B_9,,8.668
FRFRR289B_12,,10.744
FRFRR298_2,,10.293
FRFRR300A_11,,21.313
FRFRR300B_1,,10.786
FRFRR305_2,,6.283
FRFRR307A_2,,12.367
FRFRR313_7,,12.728
FRFRR314A_3,,11.51
FRFRR314A_6,,6.931
FRFRR314B_12,,7.518
FRFRR314B_5,,10.552
FRFRR315A_6,,6.256
FRFRR317_3,,11.619
FRFRR326B_3,,9.092
FRFRR327A_1,,7.999
FRFRR327C_21,,12.7
FRFRR327C_9,,9.946
FRFRR339_2,,7.141
FRFRR341_4,,6.006
FRFRR341_5,,4.712
FRFRR341_7,,5.26
FRFRR341_8,,9.241
FRFRR345_3,,7.762
FRFRR34A_1,,8.236
FRFRR34B_5,,8.62
FRFRR34B_7,,10.945
FRFRR360_4,,16.871
FRFRR369_4,,6.519
FRFRR377_2,,13.617
FRFRR380_1,,7.084
FRFRR384_1,,10.668
FRFRR385_1,,7.388
FRFRR405_3,,9.694
FRFRR41_11,,5.499
FRFRR41_3,,24.497
FRFRR426_1,,38.388
FRFRR42A_1,,9.578
FRFRR437_2,,8.102
FRFRR438_1,,4.809
FRFRR464_1,,9.794
FRFRR46C_2,,5.058
FRFRR470_1,,6.508
FRFRR471_1,,11.036
FRFRR496B_1,,6.424
FRFRR500_4,,7.993
FRFRR512_1,,6.674
FRFRR53_3,,9.205
FRFRR539_1,,9.726
FRFRR54_12,,23.43
FRFRR54_4,,5.979
FRFRR541_2,,3.656
FRFRR544_3,,4.175
FRFRR594_4,,8.745
FRFRR595_1,,6.489
FRFRR602_3,,7.335
FRFRR616_1,,7.039
FRFRR62_3,,7.243
FRFRR620_1,,11.641
FRFRR629B_1,,3.662
FRFRR66_1,,5.632
FRHR130C,,14.303
FRHR137-F6263000,,6.223
FRHR138-F6158000,,7.236
FRHR13A-F0921000,,5.329
FRHR14,,85.496
FRHR142-F6232000,,9.804
FRHR143-F6252000,,4.817
FRHR149-F6523000,,6.832
FRHR14-F1056000,,3.217
FRHR15,,68.029
FRHR150-F6586000,,3.676
FRHR159-G0140600,,13.84
FRHR162-G2020600,,11.418
FRHR175-H0033000,,6.467
FRHR181-H0125000,,14.025
FRHR182-H0158000,,5.556
FRHR183-H0182000,,15.175
FRHR184D-H0229400,,5.138
FRHR185-H0332000,,7.806
FRHR189-H1009000,,19.959
FRHR19,,25.551
FRHR197-H1150600,,32.636
FRHR198-H1173000,,7.59
FRHR1-F00-0400,,17.208
FRHR201-H1271350,,3.805
FRHR202A-H1288000,,8.677
FRHR202B-H1461100,,5.627
FRHR208A-H1510600,,21.592
FRHR208B-H1541200,,6.748
FRHR211-H1620700,,6.148
FRHR211-H1660750,,4.736
FRHR216C,,43.972
FRHR228B-H2269200,,10.058
FRHR230A,,38.174
FRHR230B-H3068100,,9.556
FRHR230C-H3211000,,4.048
FRHR24,,99.707
FRHR241-H3249000,,16.451
FRHR246B-H4309000,,15.316
FRHR246B-H4311000,,4.614
FRHR267-H6110600,,24.389
FRHR268-H6234050,,4.37
FRHR268-H6234100,,9.294
FRHR269,,14.754
FRHR27,,26.058
FRHR270-H6266000,,5.377
FRHR275-I0150600,,6.398
FRHR277-I0440600,,9.121
FRHR27-F1373000,,11.756
FRHR284-I1329000,,5.633
FRHR292-I2055000,,4.345
FRHR295,,38.879
FRHR300,,25.726
FRHR302-I2404000,,8.646
FRHR31,,35.675
FRHR317-I4322000,,11.38
FRHR321-I4557000,,3.826
FRHR326-I5100600,,30.366
FRHR326-I5117000,,13.65
FRHR327,,36.372
FRHR335-I6829000,,8.713
FRHR339-I7149000,,8.787
FRHR341,,51.73
FRHR344-I8071000,,5.503
FRHR346-I90-0400,,19.329
FRHR346-I9080600,,13.327
FRHR348-I9201000,,4.776
FRHR348-I9233000,,6.166
FRHR35,,32.568
FRHR354-I5011000,,5.288
FRHR355,,21.359
FRHR355-H4275500,,4.169
FRHR356,,4.373
FRHR358,,15.908
FRHR40-F2310600,,17.085
FRHR46B,,28.444
FRHR47-F3061000,,5.895
FRHR49C-F3106000,,10.244
FRHR515,,48.201
FRFRR161_3,,8.482
FRFRR164_5,,8.044
FRFRR165_1,,19.398
FRFRR18_7,,5.148
FRFRR182_2,,5.323
FRFRR194A_3,,5.794
FRFRR196_3,,10.893
FRFRR198_3,,14.624
FRFRR207_3,,8.684
FRFRR208_5,,8.77
FRFRR215A_4,,6.526
FRFRR215B_2,,13.616
FRFRR215B_7,,18.587
FRFRR216_7,,15.725
FRFRR217_2,,6.217
FRFRR22_1,,25.137
FRFRR22_8,,10.737
FRFRR224_3,,7.71
FRFRR226B_5,,8.566
FRFRR228_10,,10.013
FRFRR230_3,,29.864
FRFRR235B_7,,11.513
FRFRR236_1,,6.021
FRFRR23A_1,,14.468
FRFRR24_8,,8.961
FRFRR240_1,,28.266
FRFRR242_3,,8.283
FRFRR246_3,,7.283
FRFRR252A_2,,21.746
FRFRR252B_3,,6.788
FRFRR253_1,,3.772
FRFRR255_4,,7.928
FRFRR262_4,,6.962
FRFRR264_2,,14.273
FRFRR273_6,,9.032
FRFRR275_2,,7.13
FRFRR276_1,,12.908
FRFRR278_3,,8.311
FRFRR281_1,,4.643
FRFRR281_7,,9.988
FRFRR286_17,,9.995
FRFRR29_3,,6.512
FRFRR291_3,,7.91
FRFRR294_4,,8.78
FRFRR295B_1,,10.689
FRFRR296A_1,,5.693
FRFRR30_1,,16.95
FRFRR300A_10,,11.23
FRFRR300A_5,,13.076
FRFRR300C_4,,9.771
FRFRR301B_4,,20.321
FRFRR315A_2,,4.45
FRFRR315A_4,,11.88
FRFRR317_2,,9.088
FRFRR320_2,,7.169
FRFRR327C_10,,8.594
FRFRR33_4,,9.067
FRFRR330B_6,,7.073
FRFRR331B_3,,5.088
FRFRR332_12,,4.1
FRFRR332_7,,7.193
FRFRR341_1,,10.143
FRFRR341_2,,6.261
FRFRR358_4,,12.655
FRFRR36_4,,13.979
FRFRR368_2,,7.485
FRFRR381_3,,7.572
FRFRR390_2,,10.006
FRFRR404_3,,7.812
FRFRR409_2,,4.946
FRFRR41_10,,16.468
FRFRR437_1,,4.739
FRFRR448_1,,6.985
FRFRR45_2,,7.263
FRFRR457_1,,5.073
FRFRR490_1,,12.784
FRFRR496A_2,,29.595
FRFRR496B_5,,18.29
FRFRR54_23,,17.455
FRFRR555_3,,7.956
FRFRT6_3,,10.836
FRFT09,611.098,
FRGL020,0.615,
FRGL038,4.483,
FRGL045,0.426,
FRGL061,3.817,
FRGL083,1.217,
FRGL085,2.076,
FRGL095,0.494,
FRGL100,0.432,
FRGL107,0.633,
FRGL118,1.17,
FRGL147,2.557,
FRGR0007C,,224.76
FRGR0007D,,78.365
FRGR0023,,55.092
FRGR0045,,60.216
FRGR0047,,97.573
FRGR0049,,74.035
FRGR0054,,189.866
FRGR0061,,67.441
FRGR0072,,19.776
FRGR0084,,147.721
FRGR0088,,5.097
FRGR0093D,,38.505
FRGR0102,,80.411
FRGR0106,,121.315
FRGR0126C,,189.039
FRGR0158,,112.768
FRGR0168,,21.597
FRGR0178A,,155.629
FRGR0180,,143.584
FRGR0191,,127.462
FRGR0195,,49.528
FRGR0200,,46.393
FRGR0208B,,20.032
FRGR0235,,25.343
FRGR0242,,192.889
FRGR0245,,85.034
FRGR0249,,114.638
FRGR0273,,56.645
FRGR0304,,21.566
FRGR0314,,97.008
FRGR0317A,,9.754
FRGR0322,,130.5
